datetime_utc,price_fr,price_de_lu,spread,d_fr,d_de,hour,dow,x,y,rolling_vol,regime,u,v
2025-08-12 12:00:00+00:00,5.15,5.15,0.0,2.1500000000000004,2.1500000000000004,12,1,4.859411764705883,0.9591176470588227,18.95176396669779,calm,0.7190435525192144,0.5538855678906918
2025-08-12 13:00:00+00:00,35.05,35.05,0.0,29.9,29.9,13,1,27.017941176470586,18.9,20.430761515717396,calm,0.9736976942783946,0.9260461144321093
2025-08-12 14:00:00+00:00,63.8,73.12,-9.320000000000007,28.75,38.07000000000001,14,1,21.39294117647059,21.527941176470595,19.784488756613754,calm,0.9537147736976943,0.9388556789069171
2025-08-12 15:00:00+00:00,85.82,94.06,-8.240000000000009,22.019999999999996,20.939999999999998,15,1,10.111176470588232,-5.638235294117649,19.929642818238406,calm,0.8558497011101622,0.27053800170794196
2025-08-12 16:00:00+00:00,96.78,106.1,-9.319999999999993,10.960000000000008,12.039999999999992,16,1,-9.605882352941169,-22.907058823529418,20.026253462496108,calm,0.1709649871904355,0.05431255337318531
2025-08-12 17:00:00+00:00,143.64,149.31,-5.670000000000016,46.859999999999985,43.21000000000001,17,1,18.14147058823528,6.072058823529424,20.39160290227202,calm,0.9391972672929121,0.7549103330486764
2025-08-12 18:00:00+00:00,154.93,156.16,-1.2299999999999898,11.29000000000002,6.849999999999994,18,1,0.20970588235296184,10.330588235294108,18.666377061935886,calm,0.5077711357813834,0.8404782237403928
2025-08-12 19:00:00+00:00,140.81,140.4,0.4099999999999966,-14.120000000000005,-15.759999999999991,19,1,-7.421764705882357,10.286764705882362,17.98675626361656,calm,0.22117847993168233,0.8397950469684031
2025-08-12 20:00:00+00:00,118.41,114.07,4.340000000000003,-22.400000000000006,-26.330000000000013,20,1,-16.49941176470589,-3.976470588235305,17.589310885465302,calm,0.06797608881298035,0.32245943637916313
2025-08-12 21:00:00+00:00,100.37,97.73,2.6400000000000006,-18.039999999999992,-16.33999999999999,21,1,-4.889411764705875,-3.869117647058813,17.792023420479303,calm,0.2995730145175064,0.3260461144321093
2025-08-12 22:00:00+00:00,98.18,95.72,2.460000000000008,-2.1899999999999977,-2.010000000000005,22,1,8.184687500000003,5.721249999999993,17.832918964460788,calm,0.8170794192997438,0.7460290350128096
2025-08-12 23:00:00+00:00,90.0,90.0,0.0,-8.180000000000007,-5.719999999999999,23,1,1.8624999999999936,-2.7203124999999977,17.751161151960787,calm,0.5830913748932536,0.3653287788215201
2025-08-13 00:00:00+00:00,86.89,86.89,0.0,-3.1099999999999994,-3.1099999999999994,0,2,1.9496875000000005,0.08187500000000014,17.774118412990198,calm,0.5870196413321948,0.5058923996584116
2025-08-13 01:00:00+00:00,84.71,84.71,0.0,-2.180000000000007,-2.180000000000007,1,2,1.71545454545454,-1.1075757575757637,17.784771636400773,calm,0.5769427839453458,0.44013663535439795
2025-08-13 02:00:00+00:00,87.07,87.07,0.0,2.3599999999999994,2.3599999999999994,2,2,5.586666666666666,1.383030303030302,17.82696489249109,calm,0.7451750640478224,0.5736976942783946
2025-08-13 03:00:00+00:00,92.76,93.3,-0.539999999999992,5.690000000000012,6.230000000000004,3,2,1.0742424242424358,-0.9684848484848452,17.66794862689394,calm,0.5508112724167379,0.44816396242527756
